list-il-s,8,16,1,384,156307493,407050
list-dl-s,8,16,1,384,489847815,1275645
list-idl-s,8,16,1,384,354315121,922695
list-none-s,8,16,1,384,1786133,4651
list-i-m,8,16,1,384,2265411,5899
list-d-m,8,16,1,384,3809179,9919
list-l-m,8,16,1,384,7798168,20307
list-id-m,8,16,1,384,4478430,11662
list-il-m,8,16,1,384,14363123,37403
list-dl-m,8,16,1,384,9510055,24765
list-idl-m,8,16,1,384,4436970,11554
list-none-m,8,16,1,384,2128750,5543
list-d-none,8,16,1,384,3325084,8659
list-id-none,8,16,1,384,2369032,6169
list-none-none,8,16,1,384,2548328,6636
list-i-s,8,32,1,768,3454613,4498
list-d-s,8,32,1,768,6203109,8076
list-l-s,8,32,1,768,346525400,451204
list-id-s,8,32,1,768,127671150,166238
list-il-s,8,32,1,768,722350928,940561
list-dl-s,8,32,1,768,129230022,168268
list-idl-s,8,32,1,768,740240777,963855
list-none-s,8,32,1,768,1466604,1909
list-i-m,8,32,1,768,3987375,5191
list-d-m,8,32,1,768,8084809,10527
list-l-m,8,32,1,768,45162316,58805
list-id-m,8,32,1,768,10269761,13372
list-il-m,8,32,1,768,40944012,53312
list-dl-m,8,32,1,768,21684073,28234
list-idl-m,8,32,1,768,28231712,36760
list-none-m,8,32,1,768,3011570,3921
list-d-none,8,32,1,768,3465130,4511
list-none-none,8,32,1,768,1576022,2052
list-i-s,12,1,1,36,2580636,71684
list-d-s,12,1,1,36,947840,26328
list-l-s,12,1,1,36,349208797,9700244
list-id-s,12,1,1,36,2190825,60856
list-il-s,12,1,1,36,2295762,63771
list-dl-s,12,1,1,36,2188683,60796
list-idl-s,12,1,1,36,2905765,80715
list-none-s,12,1,1,36,2228209,61894
list-i-m,12,1,1,36,2285178,63477
list-d-m,12,1,1,36,1738688,48296
list-l-m,12,1,1,36,1765004,49027
list-id-m,12,1,1,36,1933976,53721
list-il-m,12,1,1,36,2845812,79050
list-dl-m,12,1,1,36,2205054,61251
list-idl-m,12,1,1,36,1773664,49268
list-none-m,12,1,1,36,1560679,43352
list-i-none,12,1,1,36,1559281,43313
list-d-none,12,1,1,36,1772306,49230
list-l-none,12,1,1,36,2195576,60988
list-il-none,12,1,1,36,2005640,55712
list-dl-none,12,1,1,36,2356781,65466
list-none-none,12,1,1,36,1870075,51946
list-i-s,12,2,1,72,1869972,25971
list-d-s,12,2,1,72,2523570,35049
list-l-s,12,2,1,72,238951436,3318769
list-id-s,12,2,1,72,3018221,41919
list-il-s,12,2,1,72,49291579,684605
list-dl-s,12,2,1,72,1813846,25192
list-idl-s,12,2,1,72,3096164,43002
list-none-s,12,2,1,72,1349239,18739
list-i-m,12,2,1,72,1941778,26969
list-d-m,12,2,1,72,1323195,18377
list-l-m,12,2,1,72,2507718,34829
list-id-m,12,2,1,72,1576503,21895
list-il-m,12,2,1,72,1713764,23802
list-dl-m,12,2,1,72,1820933,25290
list-idl-m,12,2,1,72,1712903,23790
list-none-m,12,2,1,72,1210126,16807
list-d-none,12,2,1,72,1515707,21051
list-id-none,12,2,1,72,1355097,18820
list-none-none,12,2,1,72,1197967,16638
list-i-s,12,4,1,144,1503250,10439
list-d-s,12,4,1,144,1157519,8038
list-l-s,12,4,1,144,1505202,10452
list-id-s,12,4,1,144,1887863,13110
list-il-s,12,4,1,144,1679404,11662
list-dl-s,12,4,1,144,2478686,17213
list-idl-s,12,4,1,144,1576917,10950
list-none-s,12,4,1,144,1393118,9674
list-i-m,12,4,1,144,1425131,9896
list-d-m,12,4,1,144,1222481,8489
list-l-m,12,4,1,144,1626497,11295
list-id-m,12,4,1,144,1750116,12153
list-il-m,12,4,1,144,1543362,10717
list-dl-m,12,4,1,144,1415000,9826
list-idl-m,12,4,1,144,2888147,20056
list-none-m,12,4,1,144,1784193,12390
list-i-none,12,4,1,144,1863973,12944
list-d-none,12,4,1,144,1441341,10009
list-l-none,12,4,1,144,1794584,12462
list-id-none,12,4,1,144,1624848,11283
list-dl-none,12,4,1,144,1638505,11378
list-none-none,12,4,1,144,1582842,10991
list-i-s,12,8,1,288,1694007,5881
list-d-s,12,8,1,288,1921224,6670
list-l-s,12,8,1,288,2390892,8301
list-id-s,12,8,1,288,1884326,6542
list-il-s,12,8,1,288,12991409,45109
list-dl-s,12,8,1,288,7913053,27475
list-idl-s,12,8,1,288,14954113,51924
list-none-s,12,8,1,288,2029786,7047
list-i-m,12,8,1,288,2328858,8086
list-d-m,12,8,1,288,3411010,11843
list-l-m,12,8,1,288,6023664,20915
list-id-m,12,8,1,288,6209041,21559
list-il-m,12,8,1,288,5109925,17742
list-dl-m,12,8,1,288,3833781,13311
list-idl-m,12,8,1,288,4777353,16588
list-none-m,12,8,1,288,1458342,5063
list-none-none,12,8,1,288,2168577,7529
list-i-s,12,16,1,576,10809483,18766
list-d-s,12,16,1,576,4108195,7132
list-l-s,12,16,1,576,101865615,176850
list-id-s,12,16,1,576,13368160,23208
list-il-s,12,16,1,576,146712007,254708
list-dl-s,12,16,1,576,81161205,140904
list-idl-s,12,16,1,576,75342944,130803
list-none-s,12,16,1,576,1528716,2654
list-i-m,12,16,1,576,2030648,3525
list-d-m,12,16,1,576,7068337,12271
list-l-m,12,16,1,576,4978788,8643
list-id-m,12,16,1,576,5175317,8984
list-il-m,12,16,1,576,9355349,16241
list-dl-m,12,16,1,576,5916318,10271
list-idl-m,12,16,1,576,8341589,14481
list-none-m,12,16,1,576,1816861,3154
list-none-none,12,16,1,576,2277516,3954
list-i-s,12,32,1,1152,39093017,33934
list-d-s,12,32,1,1152,31027425,26933
list-l-s,12,32,1,1152,158643938,137711
list-id-s,12,32,1,1152,26584345,23076
list-il-s,12,32,1,1152,274244406,238059
list-dl-s,12,32,1,1152,428216240,371715
list-idl-s,12,32,1,1152,210274209,182529
list-none-s,12,32,1,1152,1838049,1595
list-i-m,12,32,1,1152,9378807,8141
list-d-m,12,32,1,1152,13279542,11527
list-l-m,12,32,1,1152,54116137,46975
list-id-m,12,32,1,1152,16529476,14348
list-il-m,12,32,1,1152,68692579,59628
list-dl-m,12,32,1,1152,62087892,53895
list-idl-m,12,32,1,1152,32985988,28633
list-none-m,12,32,1,1152,4555380,3954
list-none-s,1,1000,1,3000,5149785,1716
list-none-m,1,1000,1,3000,4153256,1384
list-none-none,1,1000,1,3000,5037558,1679
list-none-s,2,1000,1,6000,71352683,11892
list-none-m,2,1000,1,6000,17801649,2966
list-none-s,4,1000,1,12000,303734049,25311
list-none-m,4,1000,1,12000,129845827,10820
list-none-s,8,1000,1,24000,706356348,29431
list-none-m,8,1000,1,24000,440294838,18345
list-none-s,12,1000,1,36000,157444591,4373
list-none-m,12,1000,1,36000,155148719,4309
list-none-s,16,1000,1,48000,343198907,7149
list-none-m,16,1000,1,48000,146515240,3052
list-none-s,24,1000,1,72000,401054220,5570
list-none-m,24,1000,1,72000,583524798,8104
